Designator,Mid X,Mid Y,Layer,Rotation
R3,73.443153mm,-59.743153mm,Top,135
R4,73.800000mm,-76.712500mm,Top,90
R5,62.400000mm,-67.400000mm,Top,90
R6,89.027000mm,-79.883000mm,Top,90
R7,70.600000mm,-43.900000mm,Top,90
R8,85.100000mm,-79.900000mm,Top,90
R9,69.100000mm,-50.300000mm,Top,0
R10,90.600000mm,-54.100000mm,Top,270
R12,68.300000mm,-48.000000mm,Top,270
R13,69.900000mm,-48.000000mm,Top,270
R14,56.896000mm,-43.942000mm,Top,90
R15,74.400000mm,-39.400000mm,Top,0
R16,38.582600mm,-55.321200mm,Top,270
R17,74.200000mm,-42.500000mm,Top,0
R18,74.200000mm,-44.000000mm,Top,0
R19,77.500000mm,-40.900000mm,Top,180
R20,90.512900mm,-79.883000mm,Top,270
R22,85.800000mm,-82.800000mm,Top,0
R23,55.372000mm,-43.917400mm,Top,90
R24,62.992000mm,-43.942000mm,Top,90
R25,53.771800mm,-43.916600mm,Top,90
R26,60.900000mm,-67.400000mm,Top,90
R27,52.197000mm,-43.916600mm,Top,90
R28,56.887501mm,-74.500000mm,Top,0
R29,61.300000mm,-74.400000mm,Top,180
R31,61.468000mm,-43.942000mm,Top,90
R32,59.400000mm,-67.400000mm,Top,90
R34,59.950000mm,-43.950000mm,Top,90
R35,57.900000mm,-67.400000mm,Top,90
R36,94.600000mm,-49.100000mm,Top,90
R37,58.420000mm,-43.942000mm,Top,90
R38,62.400000mm,-70.400000mm,Top,90
R39,60.900000mm,-70.400000mm,Top,90
R41,50.673000mm,-43.942000mm,Top,90
R42,39.573200mm,-40.894000mm,Top,0
R43,37.211000mm,-109.855000mm,Top,180
R44,59.400000mm,-70.400000mm,Top,90
R45,43.304500mm,-89.281800mm,Top,180
R46,57.900000mm,-70.400000mm,Top,90
R47,57.277000mm,-111.887000mm,Top,270
R48,64.262000mm,-104.902000mm,Top,180
R49,97.600000mm,-49.100000mm,Top,90
R50,25.400000mm,-84.734400mm,Top,180
R51,24.700000mm,-35.150000mm,Top,90
R52,69.100000mm,-43.900000mm,Top,90
R53,68.400000mm,-67.400000mm,Top,90
R54,67.564000mm,-43.942000mm,Top,90
R55,66.900000mm,-67.400000mm,Top,90
R56,66.040000mm,-43.942000mm,Top,90
R57,65.400000mm,-67.400000mm,Top,90
R58,64.526160mm,-43.936920mm,Top,90
R59,63.900000mm,-67.400000mm,Top,90
R60,68.400000mm,-70.400000mm,Top,90
R61,66.900000mm,-70.400000mm,Top,90
R62,65.400000mm,-70.400000mm,Top,90
R63,63.900000mm,-70.400000mm,Top,90
R64,56.400000mm,-67.400000mm,Top,90
R65,54.900000mm,-67.400000mm,Top,90
R66,53.400000mm,-67.400000mm,Top,90
R67,51.900000mm,-67.400000mm,Top,90
R68,56.400000mm,-70.400000mm,Top,90
R69,54.900000mm,-70.400000mm,Top,90
R70,53.400000mm,-70.400000mm,Top,90
R71,51.900000mm,-70.400000mm,Top,90
R72,50.400000mm,-67.400000mm,Top,90
R73,48.900000mm,-67.400000mm,Top,90
R74,47.400000mm,-67.400000mm,Top,90
R75,45.900000mm,-67.400000mm,Top,90
R76,50.400000mm,-70.400000mm,Top,90
R77,48.900000mm,-70.400000mm,Top,90
R78,47.400000mm,-70.400000mm,Top,90
R79,45.900000mm,-70.400000mm,Top,90
R82,77.500000mm,-79.100000mm,Top,270
R83,75.400000mm,-76.700000mm,Top,270
R120,24.658800mm,-56.300000mm,Top,270
R121,26.958800mm,-56.300000mm,Top,270
R122,29.258800mm,-56.300000mm,Top,270
R123,31.558800mm,-56.300000mm,Top,270
R124,33.858800mm,-56.300000mm,Top,270
R125,36.158800mm,-56.300000mm,Top,270
R131,49.149000mm,-43.942000mm,Top,90
R139,47.625000mm,-43.942000mm,Top,90
R141,47.619920mm,-46.987460mm,Top,270
RN1,35.063000mm,-95.631000mm,Top,90
RN2,65.648840mm,-47.043340mm,Top,180
RN3,54.579000mm,-47.014000mm,Top,180
RN4,61.327500mm,-47.064000mm,Top,180
RN5,30.200000mm,-67.950000mm,Top,180
RN6,25.700000mm,-67.950000mm,Top,180
RN13,50.274020mm,-47.039680mm,Top,180
SW1,36.728400mm,-88.442800mm,Top,0
SW2,36.728400mm,-84.124800mm,Top,180
SW3,36.728400mm,-83.900000mm,Top,180
SW4,36.728400mm,-88.700000mm,Top,0
U1,54.086800mm,-86.284600mm,Top,0
U2,83.500000mm,-68.403000mm,Top,0
U4,38.100000mm,-48.641000mm,Top,180
U5,27.600000mm,-95.900000mm,Top,270
U6,73.914000mm,-108.839000mm,Top,0
U7,70.900000mm,-92.300000mm,Top,90
U8,64.770000mm,-62.992000mm,Top,90
U9,80.500000mm,-50.300000mm,Top,90
U10,86.100000mm,-50.300000mm,Top,90
U11,74.000000mm,-109.500000mm,Top,0
U31,26.263600mm,-62.534800mm,Top,0
U32,31.699200mm,-62.534800mm,Top,0
U33,37.134800mm,-62.534800mm,Top,0
U35,54.356000mm,-62.992000mm,Top,90
U36,60.893960mm,-55.118000mm,Top,270
U46,49.852580mm,-55.176420mm,Top,270
X1,55.150000mm,-98.200000mm,Top,180
Y2,49.800000mm,-98.100000mm,Top,180
